Категория;Бренд;Название;Цена;Артикул;Есть описание;Фото;URL
Другое оборудование;Jeta Pro;Светодиодный аккумуляторный фонарик JETA PRO JPLS-10 с магнитным держателем в чёрной расцветке;2900;;нет;https://static.tildacdn.com/stor6438-6635-4363-b762-343332323262/24430529.png;http://carshine26.ru/drugoe-oborudovanye/tproduct/103644473342-svetodiodnii-akkumulyatornii-fonarik-jet
Другое оборудование;Foam Heroes;Foam Heroes Minigun пенокомплект для моек высокого давления, адаптер 1/4;3295;;нет;https://static.tildacdn.com/stor3831-3431-4139-a431-323839643933/91743993.png;http://carshine26.ru/drugoe-oborudovanye/tproduct/832187533432-foam-heroes-minigun-penokomplekt-dlya-mo
Другое оборудование;Foam Heroes;Foam Heroes Minigun пенокомплект для моек высокого давления, адаптер Karcher-K;3395;;нет;https://static.tildacdn.com/stor3763-3765-4664-b865-616464643732/43075714.png;http://carshine26.ru/drugoe-oborudovanye/tproduct/686473743942-foam-heroes-minigun-penokomplekt-dlya-mo
Другое оборудование;Foam Heroes;Foam Heroes Minigun пенокомплект для моек высокого давления, адаптер KEW;3495;;нет;https://static.tildacdn.com/stor3662-3166-4564-b933-616566363363/96708489.png;http://carshine26.ru/drugoe-oborudovanye/tproduct/602264944022-foam-heroes-minigun-penokomplekt-dlya-mo
Бутылки, емкости, ведра;Foam Heroes;Foam Heroes Minigun HDPE бутылка c крышкой, 1л;595;;нет;https://static.tildacdn.com/stor3435-3634-4231-b736-376634306136/98816059.png;http://carshine26.ru/butylki-emkosti-vedra/tproduct/345455518212-foam-heroes-minigun-hdpe-butilka-c-krish
Бутылки, емкости, ведра;Foam Heroes;Foam Heroes Minigun прозрачная бутылка c крышкой, 1л;595;;нет;https://static.tildacdn.com/stor6561-3736-4536-b462-653330666139/26726379.png;http://carshine26.ru/butylki-emkosti-vedra/tproduct/874223049272-foam-heroes-minigun-prozrachnaya-butilka
Шампуни для ручной мойки;FURY'S;FURY'S Sour Hook Кислотный шампунь для ручной мойки, 500 мл;390;;нет;https://static.tildacdn.com/stor6661-3135-4236-b338-613265393532/51440815.png;http://carshine26.ru/shampuny-ruchnoy-moyki/tproduct/277458303402-furys-sour-hook-kislotnii-shampun-dlya-r
Шампуни для ручной мойки;FURY'S;FURY'S Sour Hook Кислотный шампунь для ручной мойки, 2 л;990;;нет;https://static.tildacdn.com/stor3736-3138-4938-b165-393036363439/77591074.png;http://carshine26.ru/shampuny-ruchnoy-moyki/tproduct/852613300882-furys-sour-hook-kislotnii-shampun-dlya-r
Средства общей химчистки;FURY'S;FURY'S Interior Blast Очиститель интерьера, 2Л;1190;;нет;https://static.tildacdn.com/stor6530-6539-4731-a566-353432613663/48972320.png;http://carshine26.ru/sredstva-obsshej-khimchistki/tproduct/314553170592-furys-interior-blast-ochistitel-interera
Средства общей химчистки;FURY'S;FURY'S Interior Blast Очиститель интерьера, 500 мл;450;;нет;https://static.tildacdn.com/stor3365-6135-4561-b365-343761356364/41130397.png;http://carshine26.ru/sredstva-obsshej-khimchistki/tproduct/376898607962-furys-interior-blast-ochistitel-interera
Составы для очистки кузова;Koch Chemie;Koch Chemie Профессиональный очиститель Eulex 1л;2050;;нет;https://static.tildacdn.com/stor6137-6339-4763-a139-363663393664/93390698.png;http://carshine26.ru/sostavy-dlya-ochistki-kuzova/tproduct/218918865912-koch-chemie-professionalnii-ochistitel-e
Дымовые шашки и аэрозоли;;Carmate Устранитель неприятных запахов (дымовая шашка) Deodorant Steam Type Ag 40мл;1150;;нет;https://static.tildacdn.com/stor3630-3162-4632-b764-343261336437/76875929.png;http://carshine26.ru/dymovye-shashki/tproduct/819986772912-carmate-ustranitel-nepriyatnih-zapahov-d
Дымовые шашки и аэрозоли;;Carmate Устранитель неприятных запахов (дымовая шашка) Airconditionar Deodorant Steam 40мл;1150;;нет;https://static.tildacdn.com/stor3835-6235-4435-a333-323061366431/50763955.png;http://carshine26.ru/dymovye-shashki/tproduct/806309198172-carmate-ustranitel-nepriyatnih-zapahov-d
Дымовые шашки и аэрозоли;;Carmate Устранитель неприятных запахов (дымовая шашка) Cigarette Deodorant Steam 40мл;1150;;нет;https://static.tildacdn.com/stor3961-6566-4561-b362-643762393162/93803299.png;http://carshine26.ru/dymovye-shashki/tproduct/629936763102-carmate-ustranitel-nepriyatnih-zapahov-d
Дымовые шашки и аэрозоли;Meguiar's;Meguiar's Нейтрализатор запахов в салоне (запах нового автомобиля) Air Refresher (New Car) 59мл;1900;;нет;https://static.tildacdn.com/stor3635-6136-4763-b838-373761336362/33870102.png;http://carshine26.ru/dymovye-shashki/tproduct/322921358682-meguiars-neitralizator-zapahov-v-salone
Дымовые шашки и аэрозоли;Meguiar's;Meguiar's Нейтрализатор запахов в салоне (закат над фудзи) Air Re-Fresher (Fuji Sunset) 59мл;1900;;нет;https://static.tildacdn.com/stor3466-3130-4863-b136-303065376461/32712192.png;http://carshine26.ru/dymovye-shashki/tproduct/774479401882-meguiars-neitralizator-zapahov-v-salone
Дымовые шашки и аэрозоли;Meguiar's;Meguiar's Нейтрализатор запахов в салоне (черный хром) Air Re-Fresher (Black Chrome Scent) 59мл;1900;;нет;https://static.tildacdn.com/stor6236-3038-4437-a137-336534373362/77241552.png;http://carshine26.ru/dymovye-shashki/tproduct/911445278252-meguiars-neitralizator-zapahov-v-salone
Средства для стекол;Foam Heroes;Foam Heroes Battle Fly суперконцентрат стеклоочистителя с ароматом клубники, 100мл;295;;нет;https://static.tildacdn.com/stor3561-3431-4065-b930-306262393330/68273265.png;http://carshine26.ru/sredstva-dlya-stekol/tproduct/148318000052-foam-heroes-battle-fly-superkontsentrat
Средства для стекол;;Shine Systems Black Line CrystalGlass - летняя стеклоомывающая жидкость, 200 мл;190;;нет;https://static.tildacdn.com/stor3161-3639-4162-b431-383436396335/44581509.png;http://carshine26.ru/sredstva-dlya-stekol/tproduct/438701500902-shine-systems-black-line-crystalglass-le
Другое оборудование;;Фонарь налобный (Китай) Maxshine;210;;нет;https://static.tildacdn.com/stor3430-3666-4166-b063-336437356235/44266317.png;http://carshine26.ru/drugoe-oborudovanye/tproduct/283587404562-fonar-nalobnii-kitai-maxshine
Средства для стекол;Sonax;Sonax Стеклоомыватель концентрат 1:100 (лимон) 250мл;800;;нет;https://static.tildacdn.com/stor6632-3734-4065-b030-613332633264/55359230.png;http://carshine26.ru/sredstva-dlya-stekol/tproduct/880152188742-sonax-stekloomivatel-kontsentrat-1100-li
Губки, аппликаторы, рукавицы;Koch Chemie;Koch WASCHSCHWAMM Пористая губка для мойки 200х130х70 мм;450;;нет;https://static.tildacdn.com/stor3362-3236-4936-a565-306135313231/15248920.png;http://carshine26.ru/gubki-applikatory-rukavicy/tproduct/830147184472-koch-waschschwamm-poristaya-gubka-dlya-m
Губки, аппликаторы, рукавицы;Koch Chemie;Koch WASCHSCHWAMM Пористая губка для мойки 200х130х70 мм;450;;нет;https://static.tildacdn.com/stor3365-3934-4835-a230-666663643763/12451638.png;http://carshine26.ru/gubki-applikatory-rukavicy/tproduct/401399789012-koch-waschschwamm-poristaya-gubka-dlya-m
Бутылки, емкости, ведра;GYEON;GYEON Мерная бутылка для абразивных паст Q2M Dispenser Bottle 300мл;310;;нет;https://static.tildacdn.com/stor3962-6639-4665-a531-636231376333/31214895.png;http://carshine26.ru/butylki-emkosti-vedra/tproduct/169226687162-gyeon-mernaya-butilka-dlya-abrazivnih-pa
Уход за резиной и пластиком;Sonax;Sonax Восстановитель черного пластика Plastic Restorer Black 100мл;949;;нет;https://static.tildacdn.com/stor3934-3662-4663-a562-323766306363/97890788.png;http://carshine26.ru/ukhod-za-rezinoj-i-plastikom/tproduct/390961238432-sonax-vosstanovitel-chernogo-plastika-pl
Уход за резиной и пластиком;Sonax;Sonax ProfiLine Матовый очиститель-полироль для пластика Plastic Care 1л;2599;;нет;https://static.tildacdn.com/stor3030-6337-4532-a665-366163346639/25818496.png;http://carshine26.ru/ukhod-za-rezinoj-i-plastikom/tproduct/969387657902-sonax-profiline-matovii-ochistitel-polir
Осушители кузова (воски);Sonax;Sonax Xtreme Полимерное покрытие для кузова Spray Polish;1779;;нет;https://static.tildacdn.com/stor3039-6130-4231-b464-646434306663/37284462.png;http://carshine26.ru/osushiteli-kuzova/tproduct/270127941712-sonax-xtreme-polimernoe-pokritie-dlya-ku
Уход за резиной и пластиком;Sonax;Sonax Xtreme Блеск для шин Tyre Gloss Spray 400мл;1655;;нет;https://static.tildacdn.com/stor6530-3237-4137-b833-356565636131/99120806.png;http://carshine26.ru/ukhod-za-rezinoj-i-plastikom/tproduct/880492530462-sonax-xtreme-blesk-dlya-shin-tyre-gloss
Средства для кожи;Sonax;Sonax ProfiLine Защитный лосьон для кожи Leather Protection 1л;3036;;нет;https://static.tildacdn.com/stor6433-3830-4466-b738-393064333364/34236487.png;http://carshine26.ru/sredstva-dlya-kozhi/tproduct/332164785112-sonax-profiline-zaschitnii-loson-dlya-ko
Средства для кожи;Sonax;Sonax ProfiLine Пенный очиститель кожи Leather Cleaner 1л;2000;;нет;https://static.tildacdn.com/stor6565-3562-4061-a634-663066353638/71311123.png;http://carshine26.ru/sredstva-dlya-kozhi/tproduct/970217097972-sonax-profiline-pennii-ochistitel-kozhi
Долговременная защита кузова;Sonax;Sonax Profiline Керамическое покрытие (база №1) Ceramic Coating CC36 BaseCoat 1 210мл;6069;;нет;https://static.tildacdn.com/stor6664-3234-4436-b135-343066313663/64906479.png;http://carshine26.ru/dolgovremennaya-zasshita-kuzova/tproduct/584188949892-sonax-profiline-keramicheskoe-pokritie-b
Долговременная защита кузова;Sonax;Sonax Profiline Керамическое покрытие (блеск №2) Ceramic Coating CC36 Glosscoat 2 210мл;4719;;нет;https://static.tildacdn.com/stor3937-3036-4666-b938-313739653830/23794394.png;http://carshine26.ru/dolgovremennaya-zasshita-kuzova/tproduct/796580609102-sonax-profiline-keramicheskoe-pokritie-b
Полировальный пасты для ЛКП;Sonax;Sonax ProfiLine Полироль для восстановления блеска Nano Polish 03-06 1л;3516;;нет;https://static.tildacdn.com/stor6336-3037-4966-b936-633634616661/26109380.png;http://carshine26.ru/abrazivnye-pasty-dlya-lkp/tproduct/415410012182-sonax-profiline-polirol-dlya-vosstanovle
Полировальный пасты для ЛКП;Sonax;Sonax Удалитель царапин для фар и прозрачного пластика NanoPro Scratch Remover 75гр;1315;;нет;https://static.tildacdn.com/stor3265-3764-4432-b831-663764306265/48006491.png;http://carshine26.ru/abrazivnye-pasty-dlya-lkp/tproduct/890664246272-sonax-udalitel-tsarapin-dlya-far-i-prozr
Полировальный пасты для ЛКП;Sonax;Sonax Шлиф-паста для удаления царапин (антицарапин) SchleifPaste 75гр;490;;нет;https://static.tildacdn.com/stor3538-3762-4538-a663-363734353132/26553488.png;http://carshine26.ru/abrazivnye-pasty-dlya-lkp/tproduct/175945490092-sonax-shlif-pasta-dlya-udaleniya-tsarapi
Полировальный пасты для ЛКП;Sonax;Sonax ProfiLine Полироль для фар HeadLight Polish 250мл;1946;;нет;https://static.tildacdn.com/stor3764-6433-4939-b962-633839346239/76416388.png;http://carshine26.ru/abrazivnye-pasty-dlya-lkp/tproduct/207931121092-sonax-profiline-polirol-dlya-far-headlig
Очистители дисков, резины и хрома;Sonax;Sonax Xtreme Очиститель дисков Wheel Cleaner 500мл;1228;;нет;https://static.tildacdn.com/stor6330-6435-4131-b436-376163383063/15113501.png;http://carshine26.ru/ochestiteli-diskov-reziny-chroma/tproduct/114314925672-sonax-xtreme-ochistitel-diskov-wheel-cle
Очистители дисков, резины и хрома;Sonax;Sonax Xtreme Полироль металла Metal Polish 150мл;1889;;нет;https://static.tildacdn.com/stor6239-6431-4637-a661-356239323938/18958171.png;http://carshine26.ru/ochestiteli-diskov-reziny-chroma/tproduct/898849022362-sonax-xtreme-polirol-metalla-metal-polis
Составы для полировки;Sonax;Sonax ProfiLine Интенсивный обезжириватель поверхностей Paint Prepare 400мл;1283;;нет;https://static.tildacdn.com/stor6437-6134-4463-b636-666162646635/35582141.png;http://carshine26.ru/sostavy-dlya-polirovki/tproduct/575930494262-sonax-profiline-intensivnii-obezzhirivat
